date,generation biomass_daily_max,generation fossil brown coal/lignite_daily_max,generation fossil gas_daily_max,generation fossil hard coal_daily_max,generation fossil oil_daily_max,generation hydro pumped storage consumption_daily_max,generation hydro run-of-river and poundage_daily_max,generation hydro water reservoir_daily_max,generation nuclear_daily_max,generation other_daily_max,generation other renewable_daily_max,generation solar_daily_max,generation waste_daily_max,generation wind onshore_daily_max,forecast solar day ahead_daily_max,forecast wind onshore day ahead_daily_max,total load forecast_daily_max,total load actual_daily_max,price day ahead_daily_max,price actual_daily_max,gen_total_daily_max,month,day_of_week
2015-05-18,522.0,328.0,6027.0,4348.0,405.0,946.0,1102.0,5794.0,5059.0,92.0,83.0,5155.0,186.0,8314.0,5391.0,8181.0,32041.0,32547.0,56.5,69.42,36869.0,05,Monday
2015-05-19,508.0,181.0,4394.0,3860.0,422.0,1499.0,992.0,4740.0,5060.0,93.0,78.0,4585.0,181.0,10805.0,4527.0,10819.0,32663.0,32476.0,50.6,63.5,35124.0,05,Tuesday
2015-05-20,516.0,0.0,4424.0,3889.0,403.0,1152.0,1025.0,5091.0,5061.0,99.0,84.0,5047.0,214.0,8800.0,5054.0,9009.0,32373.0,31637.0,56.11,68.82,35799.0,05,Wednesday
2015-05-21,572.0,0.0,4055.0,3402.0,401.0,1141.0,907.0,4770.0,5066.0,96.0,85.0,5216.0,202.0,10639.0,5274.0,10664.0,31694.0,31239.0,53.02,65.92,35363.0,05,Thursday
2015-05-22,571.0,0.0,4203.0,3015.0,398.0,1365.0,978.0,4352.0,5067.0,98.0,82.0,5309.0,205.0,10915.0,5289.0,11000.0,31504.0,31492.0,50.2,62.49,36778.0,05,Friday
2015-05-23,538.0,0.0,4005.0,2263.0,332.0,1480.0,915.0,2863.0,5062.0,88.0,77.0,5333.0,204.0,10522.0,5285.0,10587.0,28172.0,28098.0,43.6,56.21,33334.0,05,Saturday
2015-05-24,546.0,0.0,4477.0,2125.0,266.0,2086.0,903.0,2702.0,5061.0,87.0,74.0,3739.0,201.0,9685.0,3890.0,9678.0,26943.0,26837.0,47.85,58.12,28868.0,05,Sunday
2015-05-25,570.0,0.0,5361.0,3531.0,388.0,977.0,1008.0,4895.0,5061.0,97.0,80.0,4660.0,200.0,8593.0,4369.0,8677.0,31470.0,31056.0,56.0,67.44,33410.0,05,Monday
2015-05-26,572.0,0.0,4583.0,3532.0,399.0,732.0,965.0,3574.0,5056.0,95.0,73.0,5361.0,214.0,10181.0,5401.0,10123.0,31564.0,31819.0,52.42,64.36,36577.0,05,Tuesday
2015-05-27,570.0,959.0,4738.0,4494.0,408.0,1722.0,913.0,4219.0,5049.0,99.0,74.0,5348.0,213.0,9787.0,5427.0,9932.0,31482.0,32249.0,55.51,67.12,37009.0,05,Wednesday
2015-05-28,574.0,979.0,4817.0,5187.0,399.0,996.0,906.0,4553.0,5051.0,98.0,74.0,5356.0,210.0,7615.0,5346.0,7486.0,31990.0,32729.0,57.0,68.79,36815.0,05,Thursday
2015-05-29,585.0,989.0,5375.0,5641.0,390.0,864.0,931.0,5521.0,5039.0,86.0,75.0,3717.0,212.0,7111.0,4308.0,7104.0,32490.0,32344.0,61.19,73.94,34689.0,05,Friday
2015-05-30,570.0,962.0,4789.0,5369.0,368.0,730.0,883.0,4113.0,5297.0,87.0,71.0,5107.0,216.0,5112.0,4986.0,5013.0,28905.0,28487.0,55.95,66.44,32151.0,05,Saturday
2015-05-31,542.0,944.0,4402.0,5530.0,261.0,1866.0,871.0,4209.0,5760.0,87.0,69.0,5270.0,215.0,4012.0,5272.0,3887.0,27411.0,27282.0,59.91,70.17,32760.0,05,Sunday
2015-06-01,502.0,842.0,6348.0,6889.0,322.0,2049.0,1233.0,6509.0,7099.0,43.0,77.0,2306.0,251.0,3382.0,2853.0,3380.0,29619.0,31077.0,63.7,74.58,32251.0,06,Monday
2015-06-02,490.0,323.0,9199.0,5864.0,384.0,2022.0,1482.0,7272.0,7102.0,99.0,80.0,4137.0,213.0,9853.0,4105.0,10099.0,39719.0,39398.0,59.99,74.18,44235.0,06,Tuesday
2015-06-03,477.0,0.0,7837.0,3342.0,334.0,1644.0,1693.0,8832.0,6800.0,91.0,72.0,5443.0,221.0,8803.0,5313.0,8832.0,34565.0,34471.0,71.0,73.85,39007.0,06,Wednesday
2015-06-04,357.0,0.0,4315.0,2273.0,362.0,2140.0,1344.0,4324.0,7091.0,42.0,55.0,2921.0,175.0,8668.0,3094.0,8655.0,28784.0,29240.0,50.48,72.47,29992.0,06,Thursday
2015-06-05,430.0,980.0,7996.0,5889.0,397.0,1138.0,1509.0,5771.0,4044.0,88.0,78.0,5552.0,162.0,4989.0,5420.0,4929.0,31866.0,31659.0,67.01,74.52,35754.0,06,Friday
2015-06-06,551.0,982.0,4878.0,6074.0,329.0,1230.0,784.0,3830.0,5018.0,86.0,73.0,4978.0,285.0,7729.0,5148.0,7641.0,30227.0,30115.0,59.49,69.56,35718.0,06,Saturday
2015-06-07,519.0,965.0,8556.0,8303.0,429.0,641.0,805.0,4801.0,5989.0,91.0,71.0,5168.0,234.0,6220.0,5124.0,6252.0,38146.0,38841.0,69.1,72.15,43811.0,06,Sunday
2015-06-08,545.0,954.0,8713.0,7193.0,367.0,747.0,749.0,4286.0,6711.0,88.0,70.0,4263.0,273.0,4794.0,4891.0,4825.0,36264.0,36164.0,69.69,76.13,40977.0,06,Monday
2015-06-09,488.0,714.0,4759.0,6249.0,284.0,1597.0,615.0,3546.0,6912.0,89.0,68.0,3913.0,272.0,4911.0,3573.0,4993.0,27367.0,27298.0,64.0,75.51,30453.0,06,Tuesday
2015-06-10,556.0,419.0,5676.0,6488.0,421.0,3023.0,777.0,5381.0,4895.0,90.0,75.0,3185.0,262.0,13491.0,3128.0,13473.0,33243.0,32656.0,68.48,73.44,36182.0,06,Wednesday
2015-06-11,583.0,637.0,7182.0,7094.0,413.0,844.0,896.0,4939.0,5044.0,59.0,77.0,4176.0,288.0,4692.0,4332.0,4766.0,32241.0,32292.0,63.48,78.3,34615.0,06,Thursday
2015-06-12,550.0,904.0,6286.0,7274.0,326.0,2670.0,769.0,1815.0,6093.0,90.0,71.0,3001.0,238.0,6278.0,3015.0,6305.0,30269.0,29709.0,63.89,75.47,31710.0,06,Friday
2015-06-13,491.0,980.0,5069.0,6787.0,329.0,1148.0,912.0,3271.0,5020.0,87.0,73.0,3445.0,285.0,6337.0,3592.0,6267.0,28816.0,28518.0,62.23,72.12,31525.0,06,Saturday
2015-06-14,491.0,976.0,5115.0,6888.0,248.0,1300.0,936.0,4614.0,5028.0,89.0,67.0,3105.0,281.0,3959.0,3104.0,4033.0,26887.0,26833.0,64.0,74.31,28972.0,06,Sunday
2015-06-15,490.0,981.0,5591.0,7441.0,334.0,1330.0,981.0,4413.0,5033.0,100.0,72.0,3054.0,287.0,5006.0,3301.0,4948.0,31913.0,31940.0,63.95,76.76,32984.0,06,Monday
2015-06-16,503.0,975.0,4545.0,7138.0,344.0,756.0,909.0,3103.0,5025.0,96.0,71.0,4777.0,283.0,6901.0,4925.0,6843.0,32083.0,31466.0,59.75,77.7,36928.0,06,Tuesday
2015-06-17,501.0,945.0,4525.0,5945.0,345.0,1580.0,954.0,2577.0,5021.0,93.0,72.0,5334.0,286.0,9286.0,5536.0,9392.0,32016.0,32017.0,56.61,75.07,39586.0,06,Wednesday
2015-06-18,499.0,982.0,4719.0,6042.0,352.0,1610.0,915.0,3214.0,5028.0,86.0,76.0,5433.0,281.0,8689.0,5607.0,8833.0,32604.0,32461.0,56.05,72.76,37944.0,06,Thursday
2015-06-19,498.0,982.0,4714.0,6065.0,350.0,1230.0,922.0,3284.0,5025.0,87.0,73.0,5422.0,284.0,8890.0,5521.0,8794.0,32902.0,33211.0,57.87,75.17,38707.0,06,Friday
2015-06-20,486.0,760.0,4379.0,5950.0,277.0,1308.0,836.0,3627.0,5019.0,87.0,70.0,5365.0,281.0,8704.0,5495.0,8761.0,29726.0,29909.0,56.13,66.25,35093.0,06,Saturday
2015-06-21,474.0,654.0,4807.0,6656.0,255.0,1587.0,843.0,4804.0,5224.0,86.0,68.0,5051.0,279.0,6262.0,5209.0,6268.0,28271.0,28662.0,60.21,71.08,33544.0,06,Sunday
2015-06-22,476.0,805.0,5537.0,8078.0,375.0,444.0,909.0,5990.0,5376.0,85.0,71.0,5087.0,279.0,4783.0,4911.0,4811.0,34241.0,34369.0,66.99,82.84,38246.0,06,Monday
2015-06-23,496.0,655.0,5729.0,8236.0,374.0,771.0,904.0,4420.0,5799.0,83.0,71.0,5215.0,280.0,7232.0,5196.0,7333.0,34320.0,34068.0,65.02,82.26,38823.0,06,Tuesday
2015-06-24,508.0,840.0,5916.0,7937.0,376.0,814.0,887.0,4002.0,5987.0,87.0,70.0,5228.0,273.0,3419.0,5325.0,3682.0,31185.0,31232.0,64.69,82.13,37001.0,06,Wednesday
2015-06-25,508.0,657.0,6570.0,8033.0,371.0,499.0,888.0,4239.0,6018.0,87.0,68.0,5356.0,277.0,3124.0,5265.0,3013.0,34026.0,34293.0,65.19,82.32,38671.0,06,Thursday
2015-06-26,508.0,925.0,7129.0,8048.0,377.0,675.0,863.0,4822.0,5996.0,91.0,66.0,5397.0,279.0,4095.0,5362.0,4002.0,34982.0,35487.0,67.57,84.04,40191.0,06,Friday
2015-06-27,510.0,659.0,5506.0,7481.0,312.0,656.0,827.0,4657.0,5976.0,91.0,62.0,5348.0,271.0,4145.0,5362.0,4140.0,31866.0,31970.0,65.0,74.87,37481.0,06,Saturday
2015-06-28,533.0,962.0,5075.0,7590.0,285.0,1163.0,816.0,4275.0,6009.0,90.0,60.0,5277.0,274.0,4818.0,5298.0,4789.0,30121.0,30578.0,61.1,72.53,34906.0,06,Sunday
2015-06-29,537.0,983.0,6570.0,7741.0,397.0,785.0,875.0,5379.0,6003.0,88.0,61.0,5267.0,278.0,4677.0,5286.0,4686.0,35889.0,36936.0,67.08,84.39,41386.0,06,Monday
2015-06-30,538.0,972.0,6175.0,8126.0,399.0,885.0,845.0,5224.0,6008.0,88.0,61.0,4671.0,225.0,7197.0,5162.0,7275.0,37432.0,37259.0,66.5,85.02,41565.0,06,Tuesday
2015-07-01,525.0,988.0,11169.0,7689.0,356.0,1137.0,1210.0,8368.0,7101.0,44.0,79.0,2614.0,243.0,2387.0,2836.0,2481.0,38572.0,38193.0,85.05,84.24,38682.0,07,Wednesday
2015-07-02,488.0,327.0,8605.0,6557.0,327.0,1547.0,1448.0,7600.0,7110.0,90.0,77.0,2354.0,221.0,5386.0,2892.0,5503.0,36076.0,35951.0,70.03,87.01,36606.0,07,Thursday
2015-07-03,491.0,0.0,6335.0,3332.0,287.0,1288.0,1673.0,7202.0,6875.0,84.0,68.0,5443.0,162.0,2884.0,5283.0,2874.0,30351.0,29813.0,60.75,82.8,34949.0,07,Friday
2015-07-04,372.0,0.0,4734.0,3271.0,410.0,2051.0,1396.0,4107.0,7092.0,45.0,68.0,4025.0,173.0,11698.0,4671.0,11678.0,32581.0,32324.0,57.69,75.09,35669.0,07,Saturday
2015-07-05,438.0,968.0,5272.0,5710.0,396.0,1030.0,1425.0,4159.0,4129.0,86.0,74.0,5427.0,159.0,8170.0,5362.0,8044.0,31878.0,31651.0,59.03,76.76,37923.0,07,Sunday
2015-07-06,513.0,830.0,4954.0,5096.0,259.0,1958.0,778.0,3898.0,4949.0,85.0,71.0,4825.0,255.0,7356.0,4907.0,7549.0,28615.0,28716.0,61.1,86.02,31905.0,07,Monday
2015-07-07,524.0,899.0,9810.0,8313.0,424.0,174.0,781.0,5386.0,5967.0,90.0,74.0,4592.0,267.0,5373.0,4755.0,5263.0,38265.0,39300.0,69.01,85.87,43494.0,07,Tuesday
2015-07-08,549.0,953.0,8387.0,6844.0,394.0,605.0,731.0,5492.0,6697.0,87.0,71.0,3113.0,270.0,8742.0,3965.0,8682.0,35982.0,36506.0,71.69,85.49,39174.0,07,Wednesday
2015-07-09,520.0,909.0,6637.0,7383.0,416.0,1363.0,622.0,3917.0,6915.0,90.0,67.0,3518.0,267.0,4338.0,3228.0,4500.0,32013.0,31768.0,67.48,84.84,34795.0,07,Thursday
2015-07-10,571.0,937.0,7336.0,7607.0,427.0,824.0,717.0,4753.0,4902.0,97.0,77.0,3958.0,274.0,5280.0,4307.0,5228.0,32526.0,32302.0,65.0,84.78,35725.0,07,Friday
2015-07-11,584.0,104.0,4602.0,6952.0,341.0,1288.0,862.0,3805.0,5043.0,74.0,74.0,4340.0,282.0,4897.0,4341.0,4838.0,28452.0,28119.0,58.1,75.86,31145.0,07,Saturday
2015-07-12,562.0,922.0,5822.0,7426.0,406.0,3126.0,786.0,2377.0,6093.0,86.0,78.0,1144.0,238.0,7181.0,1246.0,7158.0,30342.0,30713.0,62.69,75.5,31103.0,07,Sunday
2015-07-13,545.0,968.0,10250.0,7261.0,417.0,873.0,775.0,4353.0,6629.0,90.0,71.0,5285.0,284.0,5581.0,5280.0,5559.0,37511.0,37955.0,70.6,87.98,43489.0,07,Monday
2015-07-14,538.0,968.0,9723.0,7623.0,413.0,691.0,738.0,5061.0,6842.0,89.0,73.0,5296.0,280.0,5852.0,5258.0,5872.0,38211.0,38863.0,69.69,86.91,44399.0,07,Tuesday
2015-07-15,528.0,966.0,10039.0,7710.0,414.0,878.0,714.0,4517.0,6854.0,93.0,78.0,5191.0,263.0,5503.0,5221.0,5492.0,38828.0,38974.0,69.69,86.92,44336.0,07,Wednesday
2015-07-16,537.0,953.0,10683.0,7832.0,421.0,147.0,741.0,3899.0,6873.0,88.0,77.0,4990.0,268.0,5692.0,4901.0,5432.0,38669.0,38762.0,70.1,86.12,44072.0,07,Thursday
2015-07-17,546.0,647.0,10711.0,7935.0,416.0,33.0,757.0,4715.0,6871.0,90.0,75.0,3424.0,267.0,4099.0,3843.0,4106.0,38495.0,38764.0,70.0,87.83,42286.0,07,Friday
2015-07-18,554.0,971.0,8262.0,7820.0,358.0,1482.0,654.0,3234.0,6794.0,87.0,70.0,4967.0,267.0,7296.0,4887.0,7194.0,33887.0,33179.0,71.0,81.12,38554.0,07,Saturday
2015-07-19,562.0,959.0,6160.0,7718.0,311.0,1797.0,632.0,4775.0,6847.0,88.0,68.0,4776.0,267.0,2925.0,4992.0,2958.0,31542.0,31428.0,72.48,82.0,34990.0,07,Sunday
2015-07-20,559.0,962.0,10866.0,8024.0,415.0,1104.0,717.0,5851.0,6856.0,86.0,66.0,5211.0,268.0,2822.0,5305.0,2895.0,37926.0,39361.0,72.15,89.18,45005.0,07,Monday
2015-07-21,539.0,646.0,11895.0,8078.0,427.0,247.0,725.0,4492.0,6876.0,91.0,75.0,5185.0,265.0,5628.0,5273.0,5414.0,39320.0,39928.0,71.65,89.12,45427.0,07,Tuesday
2015-07-22,550.0,634.0,11533.0,7807.0,425.0,591.0,750.0,4286.0,6852.0,89.0,77.0,5212.0,267.0,6460.0,5381.0,5240.0,39395.0,39140.0,71.0,89.16,45474.0,07,Wednesday
2015-07-23,554.0,934.0,10827.0,7912.0,427.0,1005.0,768.0,4665.0,6842.0,86.0,80.0,5224.0,265.0,5674.0,5363.0,5228.0,38442.0,38945.0,70.81,88.51,44037.0,07,Thursday
2015-07-24,549.0,950.0,7552.0,7827.0,421.0,547.0,713.0,3553.0,6855.0,91.0,78.0,5246.0,266.0,8605.0,5472.0,8580.0,39179.0,38870.0,70.0,87.69,43527.0,07,Friday
2015-07-25,555.0,954.0,5335.0,7735.0,343.0,2354.0,638.0,3145.0,6871.0,91.0,72.0,5283.0,258.0,8455.0,5389.0,8328.0,32620.0,31686.0,67.1,78.03,38408.0,07,Saturday
2015-07-26,552.0,925.0,5204.0,7625.0,313.0,1676.0,640.0,3117.0,6892.0,89.0,71.0,5258.0,263.0,5698.0,5269.0,5738.0,31203.0,31176.0,68.16,78.42,37070.0,07,Sunday
2015-07-27,543.0,951.0,7483.0,7904.0,405.0,1152.0,709.0,3549.0,6876.0,88.0,69.0,5271.0,268.0,4966.0,5449.0,5008.0,38242.0,37698.0,71.2,88.99,42235.0,07,Monday
2015-07-28,527.0,968.0,8023.0,7648.0,414.0,97.0,729.0,4718.0,6869.0,88.0,69.0,5190.0,265.0,4866.0,5418.0,4880.0,38131.0,37918.0,71.67,89.14,42757.0,07,Tuesday
2015-07-29,520.0,968.0,7617.0,7964.0,418.0,0.0,727.0,5225.0,6817.0,89.0,68.0,5154.0,267.0,6998.0,5397.0,7104.0,38085.0,38622.0,70.68,88.13,42840.0,07,Wednesday
2015-07-30,529.0,961.0,6293.0,8251.0,414.0,525.0,702.0,2957.0,6788.0,89.0,74.0,4963.0,266.0,7308.0,4813.0,7307.0,37049.0,36824.0,64.27,81.91,42142.0,07,Thursday
2015-07-31,565.0,963.0,6551.0,8170.0,418.0,1059.0,746.0,3377.0,6786.0,90.0,74.0,4183.0,268.0,8163.0,4589.0,8001.0,34982.0,35449.0,63.93,81.32,40674.0,07,Friday
2015-08-01,544.0,985.0,10821.0,8109.0,370.0,1222.0,1114.0,6307.0,7109.0,89.0,78.0,3199.0,238.0,5212.0,3257.0,4773.0,38545.0,38551.0,75.96,75.68,39612.0,08,Saturday
2015-08-02,490.0,327.0,5966.0,5907.0,276.0,2812.0,1296.0,4469.0,7111.0,88.0,75.0,4206.0,217.0,11419.0,4174.0,11422.0,35302.0,35088.0,50.48,75.98,41727.0,08,Sunday
2015-08-03,484.0,0.0,4762.0,2767.0,246.0,2482.0,1543.0,6890.0,6978.0,85.0,63.0,4936.0,157.0,5725.0,5105.0,5698.0,29866.0,29477.0,49.29,78.72,34050.0,08,Monday
2015-08-04,357.0,0.0,4253.0,3875.0,421.0,2369.0,1492.0,5229.0,7097.0,73.0,67.0,2723.0,151.0,10783.0,3346.0,10705.0,32334.0,32795.0,58.99,78.17,34324.0,08,Tuesday
2015-08-05,459.0,115.0,4755.0,4428.0,357.0,3026.0,1379.0,5179.0,4754.0,89.0,80.0,4255.0,167.0,11222.0,4304.0,11109.0,31891.0,32126.0,60.95,77.87,37401.0,08,Wednesday
2015-08-06,536.0,984.0,5439.0,7147.0,348.0,856.0,828.0,3796.0,5009.0,85.0,71.0,4474.0,252.0,7052.0,4641.0,7363.0,33496.0,34489.0,62.48,79.49,36977.0,08,Thursday
2015-08-07,509.0,971.0,8682.0,7606.0,423.0,594.0,736.0,3532.0,5948.0,90.0,72.0,5289.0,258.0,8628.0,5140.0,8622.0,38437.0,39213.0,68.15,80.37,43966.0,08,Friday
2015-08-08,575.0,647.0,5107.0,6291.0,340.0,1650.0,696.0,3856.0,6708.0,87.0,71.0,2314.0,276.0,7861.0,2183.0,7747.0,30248.0,30608.0,65.75,76.5,32244.0,08,Saturday
2015-08-09,551.0,941.0,7467.0,7517.0,425.0,393.0,637.0,3664.0,6918.0,89.0,72.0,4942.0,243.0,2778.0,4823.0,2790.0,31707.0,31345.0,67.6,76.68,36052.0,08,Sunday
2015-08-10,563.0,943.0,6612.0,7569.0,416.0,811.0,644.0,5159.0,4944.0,88.0,76.0,4271.0,269.0,3886.0,4051.0,3856.0,32106.0,31935.0,65.0,77.52,34221.0,08,Monday
2015-08-11,562.0,0.0,5011.0,4825.0,304.0,3512.0,808.0,5320.0,5041.0,78.0,70.0,4114.0,286.0,7630.0,4059.0,7716.0,27266.0,27464.0,64.69,77.33,30656.0,08,Tuesday
2015-08-12,555.0,932.0,7316.0,6862.0,384.0,2763.0,829.0,5039.0,6094.0,88.0,74.0,1554.0,262.0,5090.0,1817.0,5102.0,30983.0,30698.0,69.02,77.29,29865.0,08,Wednesday
2015-08-13,574.0,922.0,5538.0,6811.0,392.0,1994.0,657.0,1932.0,6598.0,87.0,71.0,5221.0,267.0,10536.0,5091.0,10598.0,33863.0,33466.0,62.48,72.44,42394.0,08,Thursday
2015-08-14,571.0,957.0,5418.0,6624.0,382.0,2127.0,684.0,2388.0,6622.0,93.0,75.0,4979.0,268.0,6648.0,5217.0,6602.0,32151.0,31300.0,67.48,77.77,36388.0,08,Friday
2015-08-15,571.0,743.0,5116.0,6421.0,319.0,1299.0,641.0,2922.0,6625.0,82.0,73.0,4581.0,275.0,4046.0,4432.0,4159.0,25760.0,26669.0,64.18,73.37,31557.0,08,Saturday
2015-08-16,570.0,296.0,5093.0,6364.0,285.0,1029.0,641.0,3768.0,6622.0,83.0,70.0,4981.0,273.0,3438.0,4964.0,3376.0,28054.0,26927.0,70.0,79.82,31360.0,08,Sunday
2015-08-17,570.0,953.0,6190.0,7747.0,363.0,1304.0,703.0,2988.0,6627.0,90.0,70.0,4747.0,272.0,5989.0,5036.0,6030.0,32077.0,31593.0,69.2,79.23,37268.0,08,Monday
2015-08-18,565.0,950.0,5556.0,7716.0,368.0,1260.0,707.0,2222.0,6664.0,99.0,72.0,5050.0,274.0,6138.0,5216.0,6314.0,31634.0,31445.0,64.1,73.45,37268.0,08,Tuesday
2015-08-19,566.0,961.0,5614.0,7684.0,390.0,1603.0,711.0,3827.0,6680.0,100.0,73.0,5082.0,247.0,5678.0,5059.0,5804.0,32025.0,31663.0,66.1,75.0,36774.0,08,Wednesday
2015-08-20,566.0,959.0,5870.0,7752.0,383.0,725.0,702.0,4187.0,6693.0,92.0,75.0,5148.0,275.0,3793.0,5177.0,3765.0,32218.0,33077.0,64.75,73.97,38578.0,08,Thursday
2015-08-21,546.0,959.0,6143.0,7817.0,380.0,910.0,711.0,3975.0,6686.0,97.0,74.0,4582.0,272.0,6002.0,4638.0,5842.0,33563.0,33945.0,68.58,76.93,38736.0,08,Friday
2015-08-22,552.0,961.0,4980.0,7654.0,347.0,2625.0,644.0,2153.0,6682.0,88.0,75.0,4263.0,273.0,8206.0,4812.0,8376.0,29287.0,29343.0,64.1,72.28,36943.0,08,Saturday
2015-08-23,553.0,503.0,3942.0,4056.0,267.0,2873.0,587.0,2726.0,6692.0,90.0,73.0,4597.0,255.0,12049.0,4641.0,12029.0,27814.0,27893.0,46.0,56.63,36842.0,08,Sunday
2015-08-24,558.0,637.0,5795.0,6415.0,364.0,3089.0,672.0,4483.0,6708.0,90.0,73.0,4122.0,243.0,12060.0,4321.0,11964.0,33282.0,32037.0,69.8,78.53,36685.0,08,Monday
2015-08-25,562.0,933.0,6972.0,7373.0,367.0,765.0,660.0,3371.0,6735.0,93.0,76.0,5356.0,263.0,4439.0,5418.0,4457.0,32859.0,33233.0,66.57,75.08,38725.0,08,Tuesday
2015-08-26,555.0,952.0,5448.0,7476.0,342.0,1812.0,651.0,4047.0,6740.0,94.0,77.0,5276.0,272.0,7790.0,5310.0,7869.0,34523.0,34275.0,68.1,76.48,39671.0,08,Wednesday
2015-08-27,548.0,955.0,5845.0,7475.0,365.0,929.0,640.0,4423.0,6727.0,91.0,71.0,5185.0,274.0,8587.0,5222.0,8571.0,34668.0,34786.0,64.35,72.93,40758.0,08,Thursday
2015-08-28,542.0,950.0,6306.0,7573.0,381.0,452.0,663.0,4508.0,6728.0,93.0,73.0,5275.0,204.0,6060.0,5302.0,6037.0,35048.0,35098.0,67.1,75.89,39977.0,08,Friday
2015-08-29,501.0,635.0,4893.0,7130.0,314.0,692.0,587.0,2859.0,6742.0,88.0,71.0,4876.0,193.0,6874.0,4794.0,6948.0,30524.0,30574.0,64.77,73.5,35533.0,08,Saturday
2015-08-30,503.0,627.0,4552.0,6536.0,296.0,1647.0,599.0,3526.0,6778.0,85.0,69.0,4356.0,196.0,7480.0,4622.0,7288.0,29839.0,29665.0,67.6,77.39,34700.0,08,Sunday
2015-08-31,508.0,960.0,9667.0,7909.0,376.0,752.0,637.0,4704.0,6848.0,93.0,73.0,2434.0,278.0,6024.0,3390.0,6180.0,35535.0,36645.0,70.73,80.02,40374.0,08,Monday
2015-09-01,546.0,984.0,9304.0,8244.0,376.0,1431.0,1107.0,5905.0,7111.0,84.0,80.0,3907.0,237.0,5059.0,3822.0,5096.0,37861.0,37381.0,75.69,76.18,40015.0,09,Tuesday
2015-09-02,518.0,948.0,8520.0,7640.0,384.0,3248.0,1415.0,7816.0,6920.0,95.0,76.0,3939.0,210.0,10948.0,4233.0,10922.0,39882.0,40030.0,82.01,74.58,43588.0,09,Wednesday
2015-09-03,496.0,957.0,6726.0,5720.0,336.0,1906.0,1658.0,8094.0,6975.0,86.0,70.0,5251.0,153.0,5286.0,5202.0,5354.0,34413.0,34668.0,59.52,71.68,38850.0,09,Thursday
2015-09-04,386.0,304.0,4748.0,4892.0,377.0,846.0,1448.0,6495.0,7100.0,44.0,74.0,1908.0,151.0,6936.0,2208.0,6962.0,32702.0,32995.0,61.89,73.62,32936.0,09,Friday
2015-09-05,457.0,0.0,5424.0,4767.0,335.0,947.0,1318.0,5459.0,5051.0,86.0,78.0,5407.0,168.0,4413.0,5276.0,4458.0,28458.0,28516.0,57.98,69.43,32200.0,09,Saturday
2015-09-06,524.0,982.0,5401.0,7467.0,361.0,789.0,839.0,4297.0,5011.0,95.0,83.0,4085.0,258.0,7529.0,4302.0,8000.0,34627.0,34143.0,63.1,72.43,36273.0,09,Sunday
2015-09-07,525.0,968.0,10308.0,7697.0,420.0,1230.0,727.0,3937.0,5958.0,89.0,69.0,5281.0,272.0,8472.0,5274.0,8413.0,37956.0,37647.0,69.5,77.79,43264.0,09,Monday
2015-09-08,573.0,369.0,5823.0,6442.0,291.0,3113.0,670.0,2964.0,6728.0,87.0,69.0,3603.0,278.0,8127.0,4047.0,8157.0,29717.0,28362.0,66.9,79.27,33065.0,09,Tuesday
2015-09-09,549.0,940.0,7554.0,7541.0,424.0,692.0,619.0,4641.0,6915.0,86.0,74.0,4579.0,252.0,3196.0,4566.0,3322.0,33812.0,32390.0,67.0,76.82,37158.0,09,Wednesday
2015-09-10,576.0,947.0,6444.0,7453.0,342.0,756.0,622.0,5301.0,4967.0,86.0,78.0,3893.0,271.0,3144.0,4305.0,3295.0,30995.0,30753.0,63.5,74.26,33191.0,09,Thursday
2015-09-11,565.0,941.0,7464.0,7750.0,417.0,416.0,833.0,6071.0,5044.0,88.0,71.0,4052.0,279.0,2784.0,4263.0,2874.0,32493.0,32238.0,67.48,69.54,34033.0,09,Friday
2015-09-12,555.0,973.0,10853.0,7151.0,432.0,2751.0,848.0,5946.0,6091.0,98.0,79.0,1861.0,262.0,4653.0,1924.0,4663.0,35475.0,35394.0,73.54,68.23,36202.0,09,Saturday
2015-09-13,542.0,453.0,4011.0,3869.0,325.0,2864.0,627.0,2947.0,6905.0,78.0,69.0,4611.0,255.0,10981.0,4506.0,11027.0,27515.0,27941.0,59.31,67.42,35618.0,09,Sunday
2015-09-14,577.0,324.0,7048.0,5502.0,438.0,1803.0,694.0,4265.0,6923.0,89.0,70.0,4514.0,259.0,9388.0,4278.0,9395.0,32328.0,31684.0,66.6,77.51,35103.0,09,Monday
2015-09-15,590.0,239.0,4857.0,4769.0,445.0,1414.0,703.0,2983.0,6929.0,83.0,76.0,3498.0,248.0,11769.0,3710.0,11796.0,32029.0,32118.0,55.0,63.52,34839.0,09,Tuesday
2015-09-16,574.0,0.0,4791.0,3400.0,427.0,2396.0,761.0,3441.0,6911.0,89.0,75.0,2402.0,260.0,14599.0,2465.0,14566.0,32725.0,32590.0,58.0,67.02,36425.0,09,Wednesday
2015-09-17,575.0,837.0,6362.0,5985.0,449.0,2789.0,818.0,4305.0,6933.0,89.0,78.0,4860.0,266.0,11150.0,4861.0,11136.0,32038.0,31606.0,63.6,73.88,36650.0,09,Thursday
2015-09-18,576.0,940.0,5773.0,6227.0,430.0,503.0,752.0,3897.0,6930.0,82.0,76.0,5194.0,263.0,4648.0,5349.0,4598.0,30813.0,31423.0,59.1,68.33,36466.0,09,Friday
