date,generation biomass min,generation biomass max,generation biomass mean,generation fossil brown coal/lignite min,generation fossil brown coal/lignite max,generation fossil brown coal/lignite mean,generation fossil gas min,generation fossil gas max,generation fossil gas mean,generation fossil hard coal min,generation fossil hard coal max,generation fossil hard coal mean,generation fossil oil min,generation fossil oil max,generation fossil oil mean,generation hydro pumped storage consumption min,generation hydro pumped storage consumption max,generation hydro pumped storage consumption mean,generation hydro run-of-river and poundage min,generation hydro run-of-river and poundage max,generation hydro run-of-river and poundage mean,generation hydro water reservoir min,generation hydro water reservoir max,generation hydro water reservoir mean,generation marine min,generation marine max,generation marine mean,generation nuclear min,generation nuclear max,generation nuclear mean,generation other min,generation other max,generation other mean,generation other renewable min,generation other renewable max,generation other renewable mean,generation solar min,generation solar max,generation solar mean,generation waste min,generation waste max,generation waste mean,generation wind onshore min,generation wind onshore max,generation wind onshore mean,forecast solar day ahead min,forecast solar day ahead max,forecast solar day ahead mean,forecast wind onshore day ahead min,forecast wind onshore day ahead max,forecast wind onshore day ahead mean,total load forecast min,total load forecast max,total load forecast mean,total load actual min,total load actual max,total load actual mean,price day ahead min,price day ahead max,price day ahead mean,price actual min,price actual max,price actual mean,gen_total min,gen_total max,gen_total mean,month,day_of_week
2017-10-05,252.0,294.0,271.3333333333333,0.0,293.0,178.79166666666666,3669.0,4917.0,4503.333333333333,3519.0,4451.0,4157.666666666667,265.0,322.0,297.25,0.0,807.0,192.95833333333334,822.0,913.0,864.25,690.0,2784.0,1500.5833333333333,0.0,0.0,0.0,6012.0,6040.0,6029.083333333333,51.0,59.0,52.791666666666664,98.0,112.0,104.91666666666667,34.0,2974.0,1079.125,252.0,289.0,267.0833333333333,3645.0,8360.0,5546.583333333333,78.0,3177.0,1198.7083333333333,3790.0,8073.0,5523.166666666667,22641.0,31575.0,28043.666666666668,23012.0,31939.0,28435.375,40.65,53.69,47.24375,58.75,72.98,65.69833333333334,21745.0,27681.0,25045.75,10,Thursday
2017-10-06,329.0,357.0,344.5416666666667,276.0,603.0,496.9583333333333,4773.0,6055.0,5384.708333333333,4694.0,5318.0,5067.583333333333,242.0,311.0,269.0,0.0,494.0,97.375,806.0,957.0,872.2916666666666,527.0,2052.0,1189.875,0.0,0.0,0.0,5992.0,6036.0,6017.208333333333,51.0,53.0,52.208333333333336,96.0,104.0,100.54166666666667,48.0,4805.0,2183.25,294.0,335.0,315.0,1145.0,4038.0,2427.375,59.0,4852.0,2157.625,1163.0,4011.0,2430.6666666666665,22918.0,30698.0,27178.208333333332,22914.0,30474.0,27150.541666666668,43.93,52.99,49.36375,51.08,73.87,60.5925,20716.0,28032.0,24817.916666666668,10,Friday
2017-10-07,374.0,401.0,385.9166666666667,676.0,877.0,817.6666666666666,5846.0,10660.0,8778.541666666666,4191.0,6467.0,5423.291666666667,244.0,335.0,296.75,0.0,1320.0,305.2916666666667,558.0,855.0,702.0,397.0,2239.0,983.375,0.0,0.0,0.0,5788.0,5902.0,5870.833333333333,45.0,69.0,58.25,75.0,91.0,82.79166666666667,242.0,5235.0,2425.5,265.0,337.0,308.0,1636.0,5200.0,3521.7916666666665,244.0,5255.0,2404.8333333333335,1620.0,5121.0,3509.75,22754.0,34671.0,29855.708333333332,23097.0,35830.0,30575.708333333332,39.21,54.89,48.836666666666666,52.32,71.95,59.9025,23628.0,35248.0,29960.0,10,Saturday
2017-10-08,335.0,372.0,347.875,365.0,437.0,388.75,4476.0,5810.0,5239.5,1915.0,2758.0,2333.0416666666665,307.0,354.0,346.5416666666667,23.0,1970.0,805.0416666666666,474.0,611.0,540.9166666666666,341.0,1506.0,786.3333333333334,0.0,0.0,0.0,6863.0,6905.0,6887.916666666667,41.0,54.0,49.25,91.0,99.0,94.70833333333333,263.0,5165.0,2318.2083333333335,262.0,321.0,283.5,6575.0,9341.0,7753.0,332.0,5046.0,2299.4166666666665,6609.0,9451.0,7762.083333333333,23317.0,32564.0,28770.958333333332,22957.0,31567.0,28035.875,34.1,50.19,44.07791666666666,53.82,72.25,60.865,24678.0,30951.0,28174.583333333332,10,Sunday
2017-10-09,380.0,395.0,385.125,0.0,0.0,0.0,3271.0,4740.0,3829.5416666666665,1449.0,2245.0,1680.5416666666667,233.0,259.0,249.66666666666666,0.0,2780.0,1589.7916666666667,394.0,520.0,446.9166666666667,406.0,2798.0,884.1666666666666,0.0,0.0,0.0,6839.0,6881.0,6858.458333333333,48.0,56.0,53.208333333333336,87.0,95.0,91.625,65.0,5489.0,2172.0416666666665,309.0,332.0,319.9166666666667,5968.0,8550.0,7644.333333333333,22.0,5463.0,2048.125,5944.0,8505.0,7633.375,20965.0,27905.0,23746.583333333332,20894.0,27969.0,23818.541666666668,33.25,53.99,37.25125,57.99,80.51,68.4025,23518.0,30171.0,26205.333333333332,10,Monday
2017-10-10,362.0,391.0,382.6666666666667,836.0,986.0,911.3333333333334,6369.0,15526.0,11458.041666666666,6101.0,6222.0,6173.041666666667,269.0,339.0,317.75,0.0,180.0,17.0,381.0,472.0,424.5,449.0,2026.0,899.6666666666666,0.0,0.0,0.0,5938.0,5979.0,5965.541666666667,50.0,56.0,52.625,98.0,109.0,103.25,53.0,4550.0,1544.5,322.0,348.0,333.625,495.0,1482.0,954.5833333333334,18.0,4770.0,1617.0,494.0,1491.0,969.7083333333334,22999.0,33383.0,28923.666666666668,22888.0,33382.0,28957.791666666668,60.43,70.0,64.58,64.7,77.6,71.18916666666667,22464.0,33979.0,29538.125,10,Tuesday
2017-10-11,383.0,407.0,392.5,425.0,646.0,568.5416666666666,5765.0,13274.0,9383.083333333334,5432.0,5930.0,5780.625,317.0,351.0,337.5416666666667,0.0,520.0,84.0,458.0,658.0,552.0416666666666,239.0,1664.0,787.75,0.0,0.0,0.0,5028.0,5038.0,5033.708333333333,15.0,55.0,33.875,87.0,100.0,92.25,31.0,4176.0,1270.25,205.0,270.0,228.04166666666666,6861.0,9326.0,7920.041666666667,11.0,3911.0,1176.2916666666667,6885.0,9240.0,7931.541666666667,23249.0,33939.0,29784.083333333332,23374.0,33818.0,30059.916666666668,49.45,66.31,58.33541666666667,61.38,79.23,70.00458333333334,26534.0,36779.0,32464.25,10,Wednesday
2017-10-12,349.0,374.0,358.0833333333333,180.0,415.0,213.0,3788.0,4906.0,4178.625,2218.0,4759.0,3233.5833333333335,243.0,274.0,262.75,0.0,3624.0,1856.8333333333333,661.0,888.0,763.9583333333334,218.0,3950.0,1126.375,0.0,0.0,0.0,7071.0,7084.0,7076.333333333333,47.0,49.0,48.416666666666664,82.0,93.0,90.29166666666667,26.0,1097.0,247.0,299.0,338.0,321.8333333333333,11254.0,14533.0,13382.416666666666,0.0,1125.0,276.2083333333333,11346.0,14628.0,13418.375,21695.0,31759.0,26509.0,21977.0,32327.0,27095.166666666668,25.13,64.09,48.85874999999999,55.66,75.49,65.7475,29791.0,34401.0,33159.5,10,Thursday
2017-10-13,330.0,376.0,362.1666666666667,502.0,621.0,571.375,5137.0,9176.0,7768.458333333333,5831.0,6223.0,6095.375,256.0,332.0,306.0416666666667,0.0,745.0,141.16666666666666,363.0,424.0,395.6666666666667,435.0,2505.0,958.5416666666666,0.0,0.0,0.0,5918.0,5958.0,5940.333333333333,52.0,57.0,55.333333333333336,98.0,108.0,104.04166666666667,36.0,3903.0,1273.2916666666667,322.0,353.0,337.9583333333333,1140.0,2517.0,1848.25,14.0,4032.0,1305.6666666666667,1134.0,2509.0,1863.0,20843.0,31511.0,26953.541666666668,21087.0,30551.0,26488.208333333332,51.61,68.84,61.87125,56.67,76.47,68.16250000000001,22683.0,29268.0,26158.0,10,Friday
2017-10-14,345.0,368.0,361.125,539.0,618.0,587.5,5101.0,7351.0,6218.708333333333,4467.0,5880.0,4808.25,244.0,312.0,292.5,0.0,376.0,84.41666666666667,345.0,455.0,379.125,241.0,1851.0,878.7916666666666,0.0,0.0,0.0,5913.0,5932.0,5922.833333333333,51.0,57.0,55.375,96.0,105.0,102.16666666666667,38.0,3013.0,897.875,312.0,344.0,331.375,1692.0,4539.0,2777.3333333333335,1.0,3597.0,1053.2916666666667,1661.0,4570.0,2756.7916666666665,21556.0,28999.0,25509.916666666668,21400.0,28422.0,25197.333333333332,52.95,67.16,60.1675,58.9,73.36,65.74458333333332,20261.0,26467.0,23697.375,10,Saturday
2017-10-15,343.0,366.0,352.7916666666667,355.0,447.0,382.75,3945.0,5019.0,4372.041666666667,3039.0,4087.0,3619.875,200.0,241.0,229.54166666666666,194.0,2305.0,1043.1666666666667,330.0,363.0,345.5,252.0,992.0,505.7083333333333,0.0,0.0,0.0,5907.0,5925.0,5914.083333333333,51.0,57.0,54.625,86.0,103.0,91.0,36.0,4124.0,1312.2083333333333,306.0,333.0,320.625,4759.0,9319.0,6111.5,11.0,4082.0,1302.9166666666667,4735.0,9335.0,6076.875,20612.0,28417.0,24064.791666666668,20128.0,27858.0,23484.041666666668,43.74,61.84,50.4975,52.19,69.15,58.194583333333334,21673.0,27751.0,24655.416666666668,10,Sunday
2017-10-16,327.0,367.0,351.25,360.0,624.0,526.9583333333334,3699.0,10463.0,7179.625,2632.0,5718.0,4598.958333333333,214.0,324.0,271.2083333333333,0.0,2673.0,677.9583333333334,304.0,496.0,380.2083333333333,337.0,1831.0,940.0416666666666,0.0,0.0,0.0,5900.0,5918.0,5911.166666666667,48.0,57.0,52.916666666666664,85.0,99.0,92.20833333333333,112.0,3977.0,1274.0833333333333,296.0,320.0,309.5833333333333,3817.0,9551.0,5910.666666666667,12.0,4100.0,1254.4166666666667,3828.0,9688.0,5935.916666666667,21067.0,32994.0,28129.958333333332,21185.0,33182.0,28301.333333333332,23.85,68.71,54.172083333333326,33.06,75.7,61.43208333333334,25733.0,31035.0,28476.833333333332,10,Monday
2017-10-17,293.0,370.0,335.875,496.0,649.0,594.0,4668.0,9822.0,7728.375,4223.0,5747.0,5279.625,289.0,316.0,305.7083333333333,0.0,1420.0,342.0416666666667,319.0,442.0,383.8333333333333,245.0,3219.0,1280.0833333333333,0.0,0.0,0.0,5892.0,5923.0,5908.875,54.0,66.0,57.916666666666664,85.0,107.0,96.91666666666667,81.0,1671.0,534.8333333333334,296.0,319.0,305.0416666666667,5374.0,7482.0,6165.875,12.0,1742.0,504.0,5501.0,7487.0,6168.458333333333,22760.0,32711.0,28592.541666666668,22815.0,33356.0,28812.666666666668,45.49,68.71,58.41458333333333,50.85,75.09,64.90208333333334,24097.0,33327.0,29319.0,10,Tuesday
2017-10-18,299.0,361.0,333.4166666666667,521.0,651.0,611.875,4837.0,12110.0,8803.291666666666,4263.0,5766.0,5303.541666666667,295.0,323.0,313.1666666666667,0.0,1443.0,280.25,304.0,469.0,381.2083333333333,265.0,2776.0,1341.625,0.0,0.0,0.0,5844.0,5922.0,5881.458333333333,53.0,68.0,59.458333333333336,87.0,110.0,101.625,39.0,1098.0,358.5416666666667,295.0,320.0,310.625,3225.0,6391.0,5044.208333333333,11.0,1103.0,333.9166666666667,3337.0,6292.0,5072.458333333333,22699.0,33246.0,28617.166666666668,22907.0,32826.0,28837.375,45.05,68.75,58.61708333333333,50.42,75.97,65.08624999999999,24256.0,33252.0,29124.291666666668,10,Wednesday
2017-10-19,307.0,346.0,322.7083333333333,525.0,647.0,595.0416666666666,5294.0,13027.0,9217.083333333334,4156.0,5254.0,4915.916666666667,298.0,321.0,310.5833333333333,0.0,949.0,252.08333333333334,408.0,514.0,447.4583333333333,320.0,2313.0,1014.4166666666666,0.0,0.0,0.0,5889.0,5905.0,5895.833333333333,54.0,67.0,58.625,98.0,109.0,106.29166666666667,38.0,2656.0,811.2916666666666,293.0,319.0,306.125,2827.0,8674.0,5242.125,9.0,2609.0,761.3333333333334,2885.0,8419.0,5174.416666666667,22655.0,32920.0,28563.0,22076.0,32728.0,28262.208333333332,51.87,68.54,61.36875,59.0,74.98,67.61041666666667,22226.0,33959.0,29495.583333333332,10,Thursday
2017-10-20,294.0,352.0,326.4583333333333,498.0,647.0,600.2083333333334,4370.0,8992.0,6939.333333333333,3449.0,4824.0,4248.5,290.0,322.0,307.375,0.0,1496.0,306.4583333333333,371.0,496.0,443.5833333333333,335.0,2395.0,1037.75,0.0,0.0,0.0,5894.0,5915.0,5903.583333333333,53.0,70.0,58.5,93.0,106.0,99.5,39.0,2808.0,916.125,269.0,301.0,286.375,4869.0,7380.0,5941.5,11.0,2625.0,835.6666666666666,4872.0,7317.0,5945.083333333333,22317.0,31753.0,28038.75,22658.0,32061.0,28316.375,46.69,64.69,55.50083333333333,51.25,71.69,61.58291666666667,23776.0,30414.0,27415.25,10,Friday
2017-10-21,312.0,344.0,328.3333333333333,361.0,453.0,392.1666666666667,4595.0,6571.0,5381.791666666667,2988.0,4002.0,3577.4583333333335,224.0,303.0,259.4166666666667,0.0,1190.0,484.125,360.0,450.0,399.7083333333333,278.0,1833.0,691.625,0.0,0.0,0.0,5884.0,5912.0,5900.541666666667,53.0,56.0,54.666666666666664,89.0,95.0,92.54166666666667,46.0,3042.0,953.0833333333334,266.0,296.0,284.2916666666667,3817.0,7287.0,5189.208333333333,22.0,3153.0,938.25,3833.0,7264.0,5230.0,21735.0,28475.0,25314.375,21783.0,28285.0,25274.5,47.0,62.65,53.30041666666667,52.55,69.4,59.39333333333334,22256.0,25744.0,23988.958333333332,10,Saturday
2017-10-22,279.0,363.0,327.25,372.0,427.0,395.7083333333333,4892.0,7004.0,5588.291666666667,2958.0,3615.0,3264.5,214.0,226.0,218.0,0.0,1299.0,454.6666666666667,339.0,454.0,375.3333333333333,247.0,2932.0,795.0833333333334,0.0,0.0,0.0,5897.0,5916.0,5905.916666666667,54.0,55.0,54.375,83.0,89.0,86.08333333333333,36.0,4333.0,1429.875,256.0,289.0,277.5416666666667,3106.0,4220.0,3495.625,11.0,4268.0,1335.9166666666667,3139.0,4250.0,3506.875,20031.0,27629.0,23222.333333333332,19824.0,27690.0,23177.041666666668,47.09,68.05,53.28375,53.86,74.21,60.18333333333334,20286.0,25507.0,22668.25,10,Sunday
2017-10-23,311.0,356.0,334.125,390.0,982.0,798.9583333333334,5414.0,13551.0,9208.708333333334,3516.0,4341.0,3892.5833333333335,229.0,317.0,276.5833333333333,0.0,635.0,107.20833333333333,327.0,475.0,379.0,250.0,3277.0,976.125,0.0,0.0,0.0,5896.0,5912.0,5903.5,53.0,68.0,57.416666666666664,81.0,94.0,87.75,46.0,4480.0,1521.875,274.0,292.0,283.7916666666667,1807.0,3313.0,2612.25,23.0,4528.0,1457.0833333333333,1853.0,3272.0,2611.9583333333335,20663.0,32868.0,27728.5,20816.0,32914.0,27803.875,49.79,71.42,61.74541666666667,55.13,116.8,73.48625,20642.0,32285.0,26439.875,10,Monday
2017-10-24,325.0,343.0,337.3333333333333,555.0,986.0,872.6666666666666,4977.0,14475.0,9400.0,3332.0,4979.0,4462.666666666667,268.0,298.0,285.625,0.0,306.0,58.875,324.0,460.0,376.4583333333333,183.0,3399.0,1018.0,0.0,0.0,0.0,5666.0,5901.0,5847.958333333333,52.0,68.0,58.708333333333336,84.0,102.0,95.375,47.0,4521.0,1572.9166666666667,263.0,288.0,277.5416666666667,2083.0,3895.0,3035.6666666666665,27.0,4641.0,1511.4583333333333,2060.0,3906.0,3034.4583333333335,22411.0,33249.0,28439.333333333332,22513.0,33544.0,28675.916666666668,49.69,70.22,61.3975,53.82,79.72,67.89916666666666,20117.0,34014.0,27699.791666666668,10,Tuesday
2017-10-25,328.0,350.0,339.75,717.0,980.0,908.4583333333334,5755.0,14022.0,9726.25,4796.0,5498.0,5166.416666666667,260.0,295.0,283.3333333333333,0.0,368.0,91.54166666666667,322.0,440.0,377.3333333333333,310.0,3029.0,1245.6666666666667,0.0,0.0,0.0,5629.0,5663.0,5649.041666666667,55.0,68.0,59.375,84.0,103.0,95.625,45.0,4738.0,1631.6666666666667,206.0,290.0,256.9583333333333,2259.0,3521.0,2735.9166666666665,25.0,4705.0,1526.5416666666667,2269.0,3579.0,2728.25,22763.0,33653.0,28890.375,22905.0,33541.0,28932.833333333332,50.25,69.57,62.59041666666667,54.62,75.6,68.13125000000001,21451.0,33986.0,28567.333333333332,10,Wednesday
2017-10-26,322.0,349.0,333.4166666666667,711.0,986.0,915.5416666666666,5132.0,15892.0,9746.458333333334,4187.0,5384.0,5057.916666666667,264.0,298.0,284.1666666666667,0.0,538.0,118.25,310.0,456.0,368.9583333333333,237.0,3408.0,1135.875,0.0,0.0,0.0,5638.0,5667.0,5656.041666666667,54.0,69.0,60.666666666666664,83.0,108.0,96.25,49.0,4621.0,1561.9583333333333,223.0,244.0,231.0,1695.0,4448.0,2785.5416666666665,25.0,4775.0,1549.0,1699.0,4400.0,2803.5,22823.0,33671.0,28940.166666666668,22638.0,33406.0,28661.041666666668,48.39,71.05,60.04416666666666,52.97,78.94,66.13916666666667,22128.0,34741.0,28352.041666666668,10,Thursday
2017-10-27,280.0,350.0,323.5833333333333,570.0,978.0,887.6666666666666,4622.0,9562.0,7424.5,3993.0,5099.0,4825.541666666667,255.0,316.0,280.625,0.0,620.0,130.33333333333334,316.0,465.0,384.9583333333333,212.0,1856.0,835.25,0.0,0.0,0.0,5052.0,5670.0,5528.041666666667,53.0,68.0,59.333333333333336,94.0,111.0,100.625,42.0,4515.0,1526.9583333333333,222.0,253.0,233.79166666666666,2013.0,8649.0,5461.291666666667,23.0,4732.0,1519.75,2051.0,8566.0,5387.25,22783.0,32713.0,28578.666666666668,22815.0,31999.0,28377.083333333332,48.59,68.04,57.71208333333333,54.16,73.71,63.63125,20954.0,32648.0,28002.5,10,Friday
2017-10-28,315.0,357.0,336.0,359.0,487.0,386.5,4143.0,6225.0,4952.875,2084.0,3381.0,2584.125,215.0,248.0,228.16666666666666,0.0,1836.0,692.7083333333334,311.0,382.0,343.5,195.0,2091.0,757.125,0.0,0.0,0.0,5016.0,5143.0,5063.916666666667,53.0,56.0,54.5,92.0,99.0,96.16666666666667,56.0,4281.0,1441.0833333333333,232.0,288.0,264.9583333333333,6630.0,8538.0,7706.375,20.0,4544.0,1441.0416666666667,6665.0,8536.0,7709.416666666667,21688.0,28284.0,25188.125,21387.0,27863.0,24912.208333333332,43.3,61.84,50.26,49.51,70.88,57.61666666666667,22621.0,27281.0,24908.0,10,Saturday
2017-10-29,334.0,350.0,342.92,358.0,410.0,379.28,4116.0,5608.0,4702.8,1909.0,2969.0,2315.76,236.0,253.0,240.4,0.0,2713.0,1361.96,314.0,378.0,340.36,169.0,1236.0,512.24,0.0,0.0,0.0,5115.0,5802.0,5578.96,51.0,56.0,53.52,90.0,98.0,92.6,44.0,4153.0,1371.24,262.0,290.0,279.76,5725.0,8622.0,6983.4,24.0,4360.0,1342.0,5737.0,8591.0,6968.4,19525.0,27361.0,22845.2,19350.0,27054.0,22890.48,38.9,63.3,46.791199999999996,49.21,72.42,56.4164,22892.0,26830.0,24555.2,10,Sunday
2017-10-30,331.0,382.0,355.0833333333333,352.0,784.0,617.75,4145.0,11080.0,6878.416666666667,2072.0,5144.0,4049.6666666666665,246.0,348.0,299.5416666666667,0.0,1972.0,410.7083333333333,291.0,450.0,348.9166666666667,202.0,2341.0,749.875,0.0,0.0,0.0,5149.0,5805.0,5582.458333333333,54.0,60.0,56.333333333333336,86.0,92.0,89.41666666666667,36.0,4244.0,1436.0,251.0,301.0,281.75,7392.0,8708.0,7976.875,24.0,4457.0,1404.7916666666667,7390.0,8680.0,7958.458333333333,20333.0,33359.0,27660.416666666668,20406.0,32737.0,27665.708333333332,29.36,65.0,50.879999999999995,39.07,74.54,58.9275,23101.0,35241.0,29132.791666666668,10,Monday
2017-10-31,346.0,368.0,360.625,559.0,832.0,716.9166666666666,5209.0,14705.0,9097.166666666666,3150.0,5485.0,4875.583333333333,303.0,353.0,338.125,0.0,1142.0,160.625,289.0,437.0,347.4166666666667,206.0,4865.0,1479.875,0.0,0.0,0.0,4998.0,5107.0,5010.708333333333,54.0,63.0,56.166666666666664,81.0,97.0,89.58333333333333,33.0,4059.0,1308.4166666666667,254.0,304.0,283.8333333333333,2453.0,7300.0,4333.583333333333,11.0,4328.0,1331.7916666666667,2499.0,7083.0,4334.958333333333,21973.0,32511.0,27960.333333333332,22459.0,32596.0,28465.041666666668,40.19,69.95,56.865833333333335,46.45,83.18,63.94875,22528.0,36261.0,28458.625,10,Tuesday
2017-11-01,341.0,367.0,353.9583333333333,865.0,982.0,933.6666666666666,4003.0,11179.0,7120.416666666667,5244.0,6690.0,6088.375,271.0,304.0,290.8333333333333,0.0,3339.0,574.3333333333334,509.0,823.0,630.2916666666666,270.0,6181.0,2763.75,0.0,0.0,0.0,7081.0,7106.0,7098.958333333333,50.0,59.0,54.791666666666664,91.0,103.0,95.54166666666667,81.0,2830.0,827.75,304.0,335.0,325.1666666666667,4126.0,10959.0,6995.5,7.0,2750.0,725.0,4175.0,10849.0,7027.291666666667,23951.0,37930.0,32692.208333333332,24217.0,37956.0,32550.208333333332,50.62,88.44,72.89041666666667,48.44,73.1,56.26624999999999,30088.0,38517.0,34153.333333333336,11,Wednesday
2017-11-02,342.0,370.0,360.8333333333333,271.0,307.0,293.5833333333333,3651.0,4777.0,4294.5,3707.0,5447.0,4563.166666666667,171.0,271.0,217.79166666666666,0.0,1848.0,616.0416666666666,1056.0,1267.0,1147.6666666666667,1198.0,4825.0,2355.6666666666665,0.0,0.0,0.0,7105.0,7109.0,7107.0,53.0,58.0,56.583333333333336,86.0,94.0,91.75,27.0,1234.0,327.5,310.0,326.0,319.2916666666667,5871.0,10714.0,7595.625,7.0,1263.0,352.1666666666667,5737.0,10751.0,7534.708333333333,23771.0,32643.0,28967.333333333332,23667.0,32688.0,28915.791666666668,44.86,64.36,54.0525,46.94,79.92,63.21666666666667,27003.0,33277.0,29347.0,11,Thursday
2017-11-03,303.0,331.0,312.375,106.0,240.0,194.83333333333334,3616.0,4999.0,4183.0,1470.0,2087.0,1708.25,246.0,320.0,276.9583333333333,0.0,1681.0,675.7916666666666,1153.0,1323.0,1205.2916666666667,1117.0,3223.0,2028.875,0.0,0.0,0.0,7085.0,7099.0,7092.541666666667,57.0,59.0,57.666666666666664,98.0,103.0,100.0,45.0,4490.0,1504.3333333333333,248.0,303.0,286.5416666666667,2752.0,7384.0,4644.833333333333,14.0,4721.0,1534.625,2621.0,7344.0,4579.833333333333,22035.0,28607.0,25613.666666666668,21788.0,28637.0,25377.791666666668,38.59,50.4,46.0,51.63,77.17,65.05666666666666,21265.0,26996.0,24271.291666666668,11,Friday
2017-11-04,237.0,270.0,254.5,492.0,595.0,553.5416666666666,4185.0,4802.0,4484.416666666667,3080.0,3324.0,3230.0,278.0,316.0,298.5,0.0,328.0,46.833333333333336,1004.0,1194.0,1110.4166666666667,1651.0,5277.0,3240.2916666666665,0.0,0.0,0.0,5906.0,6072.0,6013.75,55.0,58.0,56.791666666666664,101.0,115.0,107.66666666666667,93.0,5601.0,2379.5,282.0,309.0,296.4583333333333,2364.0,5271.0,3719.0833333333335,137.0,5750.0,2375.875,2377.0,5225.0,3749.4583333333335,22043.0,30953.0,27381.291666666668,22119.0,31173.0,27610.083333333332,39.71,52.85,47.90291666666667,49.58,68.13,59.79416666666666,22183.0,28923.0,25791.75,11,Saturday
2017-11-05,291.0,319.0,303.1666666666667,187.0,235.0,219.33333333333334,3161.0,3982.0,3534.75,1829.0,2829.0,2319.3333333333335,281.0,339.0,311.6666666666667,0.0,2687.0,1183.0,838.0,1132.0,994.125,724.0,2237.0,1222.0,0.0,0.0,0.0,6010.0,6029.0,6018.541666666667,51.0,67.0,56.166666666666664,94.0,113.0,100.875,33.0,2892.0,1076.0833333333333,234.0,266.0,250.375,8354.0,14076.0,11061.708333333334,12.0,2987.0,1110.125,8482.0,14069.0,11050.166666666666,22874.0,31782.0,28337.25,22962.0,31879.0,28282.791666666668,33.92,53.48,40.9825,33.39,69.36,48.93958333333333,24757.0,34182.0,28651.125,11,Sunday
2017-11-06,309.0,340.0,327.25,0.0,292.0,125.20833333333333,4393.0,5287.0,4784.833333333333,3595.0,4792.0,3904.25,233.0,246.0,240.79166666666666,0.0,1302.0,344.1666666666667,779.0,927.0,828.375,531.0,2789.0,1340.7916666666667,0.0,0.0,0.0,5691.0,6013.0,5811.375,50.0,52.0,50.958333333333336,93.0,99.0,96.29166666666667,414.0,5207.0,2458.4583333333335,264.0,339.0,315.2083333333333,1663.0,7470.0,3539.0833333333335,379.0,5219.0,2399.75,1608.0,7380.0,3547.9166666666665,20829.0,28863.0,25197.958333333332,21128.0,29675.0,25587.0,41.19,47.28,44.26708333333334,41.81,74.0,61.6325,20690.0,26961.0,24167.041666666668,11,Monday
2017-11-07,393.0,409.0,400.2916666666667,740.0,876.0,819.9166666666666,7066.0,12323.0,10596.291666666666,4478.0,5954.0,5530.375,307.0,355.0,339.3333333333333,0.0,349.0,51.666666666666664,574.0,820.0,706.5833333333334,456.0,2583.0,1146.375,0.0,0.0,0.0,5870.0,5933.0,5901.083333333333,15.0,55.0,27.0,76.0,102.0,91.04166666666667,406.0,5241.0,2515.75,278.0,307.0,294.625,532.0,3917.0,1981.3333333333333,446.0,5321.0,2480.875,576.0,3922.0,1999.8333333333333,25042.0,35918.0,31306.041666666668,24928.0,36566.0,31833.875,41.39,54.81,50.22541666666667,50.37,71.73,64.28291666666667,22985.0,35658.0,30401.666666666668,11,Tuesday
2017-11-08,302.0,344.0,329.6666666666667,359.0,433.0,398.875,4736.0,6207.0,5618.083333333333,2010.0,3166.0,2704.9583333333335,305.0,335.0,321.125,0.0,1434.0,452.2083333333333,468.0,655.0,550.75,382.0,1925.0,1039.2916666666667,0.0,0.0,0.0,6888.0,6913.0,6902.041666666667,50.0,62.0,55.666666666666664,92.0,103.0,96.75,204.0,5257.0,2376.8333333333335,316.0,328.0,322.9583333333333,4608.0,8558.0,6133.916666666667,271.0,5299.0,2324.625,4493.0,8595.0,6160.083333333333,22897.0,32247.0,28215.166666666668,22958.0,32013.0,28102.958333333332,32.5,48.89,43.05416666666667,52.6,70.5,63.24166666666667,23999.0,30047.0,27303.125,11,Wednesday
2017-11-09,383.0,405.0,396.875,0.0,637.0,386.125,3926.0,6969.0,5087.041666666667,1491.0,3158.0,2240.375,255.0,342.0,302.7916666666667,0.0,1134.0,521.9166666666666,412.0,527.0,474.125,429.0,2463.0,1017.0,0.0,0.0,0.0,6826.0,6865.0,6846.291666666667,53.0,67.0,58.791666666666664,85.0,92.0,88.91666666666667,110.0,5385.0,2282.625,314.0,333.0,325.2916666666667,5248.0,8455.0,6687.208333333333,129.0,5398.0,2164.0833333333335,5148.0,8313.0,6673.625,21692.0,32532.0,28121.875,21586.0,32099.0,27763.291666666668,35.15,53.99,45.8675,52.17,74.64,63.779583333333335,22479.0,30940.0,26715.375,11,Thursday
2017-11-10,353.0,390.0,378.75,721.0,971.0,897.0833333333334,5957.0,12728.0,9921.666666666666,6023.0,6223.0,6172.791666666667,313.0,341.0,330.7916666666667,0.0,357.0,67.70833333333333,367.0,475.0,433.5833333333333,306.0,1888.0,791.125,0.0,0.0,0.0,5932.0,5969.0,5951.041666666667,48.0,54.0,50.916666666666664,100.0,107.0,104.58333333333333,59.0,4484.0,1498.1666666666667,327.0,355.0,342.0,1632.0,2835.0,2268.2916666666665,17.0,4713.0,1562.375,1578.0,2834.0,2256.4166666666665,23198.0,32678.0,28956.083333333332,23081.0,32404.0,28757.75,56.52,70.09,63.774166666666666,54.29,75.28,64.50750000000001,23359.0,32977.0,29208.5,11,Friday
