,,temp_daily_max,pressure_daily_max,humidity_daily_max,wind_speed_daily_max,rain_1h_daily_max,rain_3h_daily_max,snow_3h_daily_max,clouds_all_daily_max
date,city_name,,,,,,,,
2018-05-10,Madrid,24.0,1016,71,3,0.0,0.0,0.0,20
2018-05-10,Seville,22.0,1017,87,5,0.0,0.0,0.0,75
2018-05-10,Valencia,22.0,1018,93,7,0.0,0.0,0.0,75
2018-05-11,Barcelona,22.0,1019,100,5,0.0,0.0,0.0,90
2018-05-11,Bilbao,21.660000000000025,1020,93,6,0.0,0.0,0.0,20
2018-05-11,Madrid,23.760000000000048,1019,87,5,0.0,0.0,0.0,40
2018-05-11,Seville,23.390000000000043,1019,93,5,0.0,0.0,0.0,90
2018-05-11,Valencia,25.0,1019,87,6,0.0,0.0,0.0,40
2018-05-12,Barcelona,20.5,1018,100,4,0.3,0.0,0.0,90
2018-05-12,Bilbao,11.79000000000002,1022,100,7,0.9,0.0,0.0,75
2018-05-12,Madrid,20.0,1017,77,7,0.0,0.0,0.0,75
2018-05-12,Seville,23.79000000000002,1019,93,7,0.0,0.0,0.0,75
2018-05-12,Valencia,29.0,1016,93,8,0.0,0.0,0.0,48
2018-05-13,Barcelona,17.0,1017,100,5,0.9,0.0,0.0,92
2018-05-13,Bilbao,13.340000000000032,1023,93,9,0.3,0.0,0.0,92
2018-05-13,Madrid,17.189999999999998,1022,62,6,0.0,0.0,0.0,20
2018-05-13,Seville,22.78000000000003,1023,71,5,0.0,0.0,0.0,0
2018-05-13,Valencia,24.0,1019,72,8,0.0,0.0,0.0,20
2018-05-14,Barcelona,18.0,1018,100,6,0.0,0.0,0.0,48
2018-05-14,Bilbao,14.340000000000032,1025,100,6,0.9,0.0,0.0,92
2018-05-14,Madrid,19.0,1020,66,5,0.0,0.0,0.0,75
2018-05-14,Seville,26.390000000000043,1020,81,5,0.0,0.0,0.0,20
2018-05-14,Valencia,24.0,1019,77,7,0.0,0.0,0.0,40
2018-05-15,Barcelona,22.5,1018,87,5,0.0,0.0,0.0,20
2018-05-15,Bilbao,14.890000000000043,1025,93,6,0.0,0.0,0.0,75
2018-05-15,Madrid,22.78000000000003,1020,61,4,0.0,0.0,0.0,20
2018-05-15,Seville,28.390000000000043,1016,63,6,0.0,0.0,0.0,0
2018-05-15,Valencia,22.0,1019,77,6,0.0,0.0,0.0,20
2018-05-16,Barcelona,21.0,1017,93,5,0.0,0.0,0.0,80
2018-05-16,Bilbao,14.78000000000003,1024,100,4,0.0,0.0,0.0,90
2018-05-16,Madrid,24.379999999999995,1018,71,4,0.0,0.0,0.0,20
2018-05-16,Seville,29.0,1013,76,6,0.0,0.0,0.0,0
2018-05-16,Valencia,23.0,1017,82,5,0.0,0.0,0.0,20
2018-05-17,Barcelona,23.5,1017,93,6,0.0,0.0,0.0,90
2018-05-17,Bilbao,16.890000000000043,1021,100,4,0.0,0.0,0.0,75
2018-05-17,Madrid,24.0,1017,54,3,0.9,0.0,0.0,40
2018-05-17,Seville,28.390000000000043,1013,82,6,0.0,0.0,0.0,0
2018-05-17,Valencia,24.0,1016,71,6,0.0,0.0,0.0,20
2018-05-18,Barcelona,20.560000000000002,1017,87,4,0.0,0.0,0.0,90
2018-05-18,Bilbao,19.450000000000045,1020,93,3,0.0,0.0,0.0,90
2018-05-18,Madrid,20.590000000000032,1017,87,8,0.9,0.0,0.0,75
2018-05-18,Seville,27.0,1015,88,5,0.3,0.0,0.0,20
2018-05-18,Valencia,24.0,1017,82,6,0.0,0.0,0.0,20
2018-05-19,Barcelona,23.0,1017,93,5,0.9,0.0,0.0,68
2018-05-19,Bilbao,20.55000000000001,1021,100,5,0.0,0.0,0.0,90
2018-05-19,Madrid,22.200000000000045,1018,93,5,0.9,0.0,0.0,40
2018-05-19,Seville,27.0,1015,93,8,0.9,0.0,0.0,40
2018-05-19,Valencia,25.0,1018,87,5,0.0,0.0,0.0,20
2018-05-20,Barcelona,23.310000000000002,1016,93,5,0.9,0.0,0.0,64
2018-05-20,Bilbao,21.0,1020,93,4,0.0,0.0,0.0,75
2018-05-20,Madrid,21.210000000000036,1017,76,8,0.0,0.0,0.0,75
2018-05-20,Seville,23.82000000000005,1015,100,5,0.3,0.0,0.0,40
2018-05-20,Valencia,24.0,1017,82,5,0.0,0.0,0.0,20
2018-05-21,Barcelona,21.0,1014,93,5,0.0,0.0,0.0,90
2018-05-21,Bilbao,22.49000000000001,1015,100,7,0.0,0.0,0.0,75
2018-05-21,Madrid,22.140000000000043,1013,93,4,0.9,0.0,0.0,75
2018-05-21,Seville,23.79000000000002,1013,93,5,0.3,0.0,0.0,40
2018-05-21,Valencia,25.0,1014,82,6,0.0,0.0,0.0,40
2018-05-22,Barcelona,22.5,1016,93,4,0.0,0.0,0.0,75
2018-05-22,Bilbao,21.890000000000043,1017,100,4,0.3,0.0,0.0,64
2018-05-22,Madrid,22.189999999999998,1015,100,4,0.9,0.0,0.0,75
2018-05-22,Seville,26.390000000000043,1016,87,4,0.0,0.0,0.0,90
2018-05-22,Valencia,27.0,1015,82,6,0.0,0.0,0.0,40
2018-05-23,Barcelona,24.0,1018,100,5,0.0,0.0,0.0,48
2018-05-23,Bilbao,19.670000000000016,1018,93,3,0.9,0.0,0.0,92
2018-05-23,Madrid,27.0,1018,93,11,0.9,0.0,0.0,75
2018-05-23,Seville,27.0,1015,93,4,0.0,0.0,0.0,0
2018-05-23,Valencia,26.0,1017,88,5,0.0,0.0,0.0,75
2018-05-24,Barcelona,25.28000000000003,1019,93,6,0.0,0.0,0.0,64
2018-05-24,Bilbao,23.0,1019,100,6,0.9,0.0,0.0,92
2018-05-24,Madrid,26.810000000000002,1017,93,6,0.9,0.0,0.0,40
2018-05-24,Seville,21.79000000000002,1014,93,6,0.9,0.0,0.0,80
2018-05-24,Valencia,25.0,1018,72,5,0.0,0.0,0.0,40
2018-05-25,Barcelona,25.0,1017,87,10,0.9,0.0,0.0,40
2018-05-25,Bilbao,20.0,1017,100,6,0.9,0.0,0.0,92
2018-05-25,Madrid,22.0,1015,100,8,0.9,0.0,0.0,90
2018-05-25,Seville,22.0,1015,93,7,0.0,0.0,0.0,90
2018-05-25,Valencia,24.0,1015,88,7,0.0,0.0,0.0,90
2018-05-26,Barcelona,23.5,1016,88,7,0.3,0.0,0.0,90
2018-05-26,Bilbao,19.450000000000045,1014,100,6,0.9,0.0,0.0,92
2018-05-26,Madrid,21.400000000000034,1015,100,2,0.3,0.0,0.0,76
2018-05-26,Seville,24.0,1014,93,3,0.0,0.0,0.0,90
2018-05-26,Valencia,24.0,1014,93,5,0.0,0.0,0.0,75
2018-05-27,Barcelona,24.0,1015,82,8,0.0,0.0,0.0,92
2018-05-27,Bilbao,19.55000000000001,1017,93,3,0.0,0.0,0.0,90
2018-05-27,Madrid,24.760000000000048,1015,100,6,0.9,0.0,0.0,75
2018-05-27,Seville,24.0,1016,93,7,0.0,0.0,0.0,75
2018-05-27,Valencia,25.0,1015,88,8,0.0,0.0,0.0,90
2018-05-28,Barcelona,21.0,1019,100,6,0.3,0.0,0.0,92
2018-05-28,Bilbao,14.890000000000043,1017,100,2,0.9,0.0,0.0,100
2018-05-28,Madrid,20.049000000000035,1015,100,3,0.9,0.0,0.0,88
2018-05-28,Seville,24.499000000000024,1024,96,7,0.9,0.0,0.0,100
2018-05-28,Valencia,22.811000000000035,1014,100,3,0.9,0.0,0.0,64
2018-05-29,Barcelona,24.0,1016,93,7,0.3,0.0,0.0,75
2018-05-29,Bilbao,20.0,1017,100,4,0.9,0.0,0.0,75
2018-05-29,Madrid,19.79000000000002,1015,100,7,0.9,0.0,0.0,75
2018-05-29,Seville,20.900000000000034,1016,93,7,0.0,0.0,0.0,75
2018-05-29,Valencia,24.0,1014,88,5,0.0,0.0,0.0,75
2018-05-30,Barcelona,23.5,1014,88,5,0.9,0.0,0.0,75
2018-05-30,Bilbao,18.090000000000032,1016,93,3,0.9,0.0,0.0,90
2018-05-30,Madrid,18.360000000000014,1016,100,6,0.9,0.0,0.0,75
2018-05-30,Seville,22.390000000000043,1017,87,5,0.0,0.0,0.0,40
2018-05-30,Valencia,26.0,1014,92,8,0.0,0.0,0.0,75
2018-05-31,Barcelona,23.5,1019,93,6,0.0,0.0,0.0,48
2018-05-31,Bilbao,20.0,1020,100,3,0.9,0.0,0.0,92
2018-05-31,Madrid,22.57000000000005,1019,93,4,0.0,0.0,0.0,75
2018-05-31,Seville,26.390000000000043,1019,87,3,0.0,0.0,0.0,40
2018-05-31,Valencia,26.0,1018,88,6,0.0,0.0,0.0,20
2018-06-01,Barcelona,24.5,1020,93,6,0.0,0.0,0.0,20
2018-06-01,Bilbao,19.180000000000007,1020,100,2,0.9,0.0,0.0,92
2018-06-01,Madrid,23.980000000000018,1019,100,5,0.9,0.0,0.0,75
2018-06-01,Seville,26.0,1018,82,6,0.0,0.0,0.0,20
2018-06-01,Valencia,26.0,1019,87,6,0.0,0.0,0.0,20
2018-06-02,Barcelona,24.0,1020,93,4,0.0,0.0,0.0,24
2018-06-02,Bilbao,23.78000000000003,1020,100,4,0.3,0.0,0.0,92
2018-06-02,Madrid,23.370000000000005,1019,100,8,0.9,0.0,0.0,90
2018-06-02,Seville,22.79000000000002,1017,76,7,0.0,0.0,0.0,20
2018-06-02,Valencia,24.0,1019,88,5,0.3,0.0,0.0,75
2018-06-03,Barcelona,20.5,1018,100,6,3.0,0.0,0.0,90
2018-06-03,Bilbao,22.55000000000001,1016,100,4,0.9,0.0,0.0,88
2018-06-03,Madrid,23.24000000000001,1018,100,7,0.9,0.0,0.0,56
2018-06-03,Seville,25.390000000000043,1018,87,9,0.0,0.0,0.0,40
2018-06-03,Valencia,24.0,1016,100,5,0.3,0.0,0.0,75
2018-06-04,Barcelona,24.0,1014,100,5,0.3,0.0,0.0,90
2018-06-04,Bilbao,19.110000000000014,1014,100,4,0.3,0.0,0.0,92
2018-06-04,Madrid,19.430000000000007,1015,81,7,0.0,0.0,0.0,75
2018-06-04,Seville,23.78000000000003,1018,87,6,0.0,0.0,0.0,75
2018-06-04,Valencia,29.0,1014,93,7,0.3,0.0,0.0,40
2018-06-05,Barcelona,23.5,1011,100,6,0.9,0.0,0.0,75
2018-06-05,Bilbao,16.78000000000003,1014,100,5,0.9,0.0,0.0,92
2018-06-05,Madrid,19.0,1014,87,6,0.9,0.0,0.0,75
2018-06-05,Seville,22.0,1017,77,6,0.0,0.0,0.0,75
2018-06-05,Valencia,27.0,1012,60,8,0.3,0.0,0.0,20
2018-06-06,Barcelona,22.55000000000001,1015,100,7,0.3,0.0,0.0,88
2018-06-06,Bilbao,19.450000000000045,1017,100,6,0.0,0.0,0.0,90
2018-06-06,Madrid,19.950000000000045,1016,100,5,0.9,0.0,0.0,75
2018-06-06,Seville,23.900000000000034,1016,82,7,0.0,0.0,0.0,75
2018-06-06,Valencia,24.0,1015,88,8,0.3,0.0,0.0,75
2018-06-07,Barcelona,22.0,1016,100,4,0.9,0.0,0.0,92
2018-06-07,Bilbao,22.370000000000005,1017,100,5,0.0,0.0,0.0,75
2018-06-07,Madrid,22.760000000000048,1018,100,7,0.0,0.0,0.0,40
2018-06-07,Seville,25.0,1019,93,7,0.0,0.0,0.0,20
2018-06-07,Valencia,26.0,1016,93,6,0.3,0.0,0.0,20
2018-06-08,Barcelona,24.5,1016,100,4,0.0,0.0,0.0,64
2018-06-08,Bilbao,24.78000000000003,1016,100,4,0.3,0.0,0.0,75
2018-06-08,Madrid,19.430000000000007,1016,100,5,0.9,0.0,0.0,75
2018-06-08,Seville,19.390000000000043,1017,93,5,0.3,0.0,0.0,90
2018-06-08,Valencia,27.0,1016,82,5,0.0,0.0,0.0,20
2018-06-09,Barcelona,26.0,1014,93,5,0.0,0.0,0.0,36
2018-06-09,Bilbao,22.0,1013,100,3,0.9,0.0,0.0,92
2018-06-09,Madrid,19.810000000000002,1015,100,7,0.0,0.0,0.0,75
2018-06-09,Seville,23.79000000000002,1015,93,5,0.0,0.0,0.0,90
2018-06-09,Valencia,26.0,1013,93,4,0.0,0.0,0.0,20
2018-06-10,Barcelona,28.0,1014,82,5,0.9,0.0,0.0,92
2018-06-10,Bilbao,21.82000000000005,1013,100,3,0.3,0.0,0.0,88
2018-06-10,Madrid,19.760000000000048,1015,100,6,0.9,0.0,0.0,75
2018-06-10,Seville,24.390000000000043,1016,93,6,0.0,0.0,0.0,75
2018-06-10,Valencia,26.0,1013,88,5,0.0,0.0,0.0,75
2018-06-11,Barcelona,27.0,1011,82,8,0.0,0.0,0.0,90
2018-06-11,Bilbao,18.370000000000005,1015,100,5,0.9,0.0,0.0,80
2018-06-11,Madrid,19.960000000000036,1015,93,6,0.9,0.0,0.0,75
2018-06-11,Seville,23.79000000000002,1016,77,5,0.0,0.0,0.0,40
2018-06-11,Valencia,29.0,1011,88,8,0.0,0.0,0.0,20
2018-06-12,Barcelona,26.5,1017,99,8,0.3,0.029,0.0,80
2018-06-12,Bilbao,19.0,1020,93,10,0.3,0.0,0.0,92
2018-06-12,Madrid,24.360000000000014,1018,100,5,0.9,0.0,0.0,40
2018-06-12,Seville,27.180000000000007,1018,82,7,0.0,0.0,0.0,20
2018-06-12,Valencia,30.0,1013,63,7,0.0,0.0,0.0,75
2018-06-13,Barcelona,28.5,1013,82,6,0.0,0.0,0.0,40
2018-06-13,Bilbao,18.370000000000005,1023,87,8,0.3,0.0,0.0,92
2018-06-13,Madrid,24.74000000000001,1020,76,3,0.0,0.0,0.0,20
2018-06-13,Seville,29.78000000000003,1018,87,5,0.0,0.0,0.0,20
2018-06-13,Valencia,30.0,1015,60,7,0.0,0.0,0.0,20
2018-06-14,Barcelona,25.0,1015,88,5,0.0,0.0,0.0,40
2018-06-14,Bilbao,19.910000000000025,1023,100,3,0.0,0.0,0.0,76
2018-06-14,Madrid,27.170000000000016,1019,76,4,0.0,0.0,0.0,0
2018-06-14,Seville,31.52000000000004,1016,82,5,0.0,0.0,0.0,0
2018-06-14,Valencia,27.0,1015,68,6,0.0,0.0,0.0,20
2018-06-15,Barcelona,25.0,1016,93,5,0.0,0.0,0.0,76
2018-06-15,Bilbao,20.0,1021,100,5,0.0,0.0,0.0,90
2018-06-15,Madrid,30.189999999999998,1018,76,5,0.0,0.0,0.0,20
2018-06-15,Seville,33.79000000000002,1015,68,5,0.0,0.0,0.0,8
2018-06-15,Valencia,28.0,1015,78,5,0.0,0.0,0.0,0
2018-06-16,Barcelona,25.5,1017,93,6,0.0,0.0,0.0,40
2018-06-16,Bilbao,20.890000000000043,1023,100,4,0.3,0.0,0.0,92
2018-06-16,Madrid,30.57000000000005,1018,77,4,0.0,0.0,0.0,20
2018-06-16,Seville,33.39000000000004,1013,72,6,0.0,0.0,0.0,0
2018-06-16,Valencia,26.0,1017,78,6,0.0,0.0,0.0,75
2018-06-17,Barcelona,25.0,1020,93,5,0.0,0.0,0.0,75
2018-06-17,Bilbao,21.450000000000045,1027,93,4,0.0,0.0,0.0,75
2018-06-17,Madrid,31.74000000000001,1022,59,5,0.0,0.0,0.0,0
2018-06-17,Seville,36.0,1017,77,5,0.0,0.0,0.0,0
2018-06-17,Valencia,28.0,1020,77,5,0.0,0.0,0.0,20
2018-06-18,Barcelona,27.5,1021,88,6,0.0,0.0,0.0,20
2018-06-18,Bilbao,20.439999999999998,1027,93,4,0.0,0.0,0.0,75
2018-06-18,Madrid,31.360000000000014,1024,52,5,0.0,0.0,0.0,0
2018-06-18,Seville,38.0,1017,64,7,0.0,0.0,0.0,0
2018-06-18,Valencia,28.0,1021,73,5,0.0,0.0,0.0,20
2018-06-19,Barcelona,27.5,1022,87,5,0.0,0.0,0.0,20
2018-06-19,Bilbao,22.0,1027,100,3,0.3,0.0,0.0,92
2018-06-19,Madrid,33.0,1022,72,4,0.0,0.0,0.0,0
2018-06-19,Seville,35.0,1018,72,6,0.0,0.0,0.0,0
2018-06-19,Valencia,29.0,1022,77,6,0.0,0.0,0.0,20
2018-06-20,Barcelona,28.5,1020,93,4,0.0,0.0,0.0,0
2018-06-20,Bilbao,27.33000000000004,1021,93,5,0.0,0.0,0.0,75
2018-06-20,Madrid,32.77000000000004,1021,72,3,0.0,0.0,0.0,40
2018-06-20,Seville,32.79000000000002,1017,64,6,0.0,0.0,0.0,0
2018-06-20,Valencia,29.0,1020,82,5,0.0,0.0,0.0,0
2018-06-21,Barcelona,29.5,1019,87,4,0.0,0.0,0.0,8
2018-06-21,Bilbao,23.560000000000002,1022,94,4,0.0,0.0,0.0,75
2018-06-21,Madrid,32.78000000000003,1021,72,3,0.0,0.0,0.0,20
2018-06-21,Seville,32.18000000000001,1017,83,7,0.0,0.0,0.0,64
2018-06-21,Valencia,32.0,1019,77,4,0.0,0.0,0.0,20
2018-06-22,Barcelona,29.5,1018,77,8,0.0,0.0,0.0,40
2018-06-22,Bilbao,23.450000000000045,1023,94,4,0.0,0.0,0.0,75
2018-06-22,Madrid,33.58000000000004,1020,68,2,0.0,0.0,0.0,20
2018-06-22,Seville,33.18000000000001,1017,72,7,0.0,0.0,0.0,20
2018-06-22,Valencia,32.0,1017,77,7,0.0,0.0,0.0,20
2018-06-23,Barcelona,26.0,1019,94,5,0.0,0.0,0.0,40
2018-06-23,Bilbao,25.450000000000045,1023,100,5,0.0,0.0,0.0,75
2018-06-23,Madrid,35.170000000000016,1020,82,3,0.0,0.0,0.0,20
2018-06-23,Seville,34.39000000000004,1016,82,5,0.0,0.0,0.0,0
2018-06-23,Valencia,29.0,1018,73,6,0.0,0.0,0.0,20
2018-06-24,Barcelona,26.5,1019,82,5,0.0,0.0,0.0,75
2018-06-24,Bilbao,29.890000000000043,1020,93,3,0.0,0.0,0.0,0
2018-06-24,Madrid,37.0,1019,60,3,0.0,0.0,0.0,0
2018-06-24,Seville,32.39000000000004,1015,69,7,0.0,0.0,0.0,0
2018-06-24,Valencia,29.0,1018,78,5,0.0,0.0,0.0,75
2018-06-25,Barcelona,26.5,1018,88,5,0.0,0.0,0.0,90
2018-06-25,Bilbao,29.0,1018,93,4,0.0,0.0,0.0,0
2018-06-25,Madrid,37.0,1018,52,4,0.0,0.0,0.0,20
2018-06-25,Seville,28.390000000000043,1017,83,7,0.0,0.0,0.0,90
2018-06-25,Valencia,29.0,1017,83,6,0.0,0.0,0.0,0
2018-06-26,Barcelona,27.5,1019,83,5,0.0,0.0,0.0,90
2018-06-26,Bilbao,27.33000000000004,1019,93,5,0.0,0.0,0.0,75
2018-06-26,Madrid,34.379999999999995,1018,53,4,0.0,0.0,0.0,20
2018-06-26,Seville,30.79000000000002,1018,88,7,0.0,0.0,0.0,75
2018-06-26,Valencia,29.0,1018,78,6,0.0,0.0,0.0,20
2018-06-27,Barcelona,30.5,1019,88,6,0.0,0.0,0.0,56
2018-06-27,Bilbao,22.560000000000002,1020,94,4,0.9,0.0,0.0,80
2018-06-27,Madrid,31.5,1019,64,5,0.0,0.0,0.0,20
2018-06-27,Seville,30.79000000000002,1018,88,5,0.0,0.0,0.0,20
2018-06-27,Valencia,30.0,1017,83,6,0.0,0.0,0.0,20
2018-06-28,Barcelona,28.5,1016,94,6,0.0,0.0,0.0,75
2018-06-28,Bilbao,21.55000000000001,1019,100,4,0.3,0.0,0.0,88
2018-06-28,Madrid,32.0,1016,82,4,0.0,0.0,0.0,88
2018-06-28,Seville,28.0,1018,88,6,0.0,0.0,0.0,20
2018-06-28,Valencia,30.0,1014,78,7,0.0,0.0,0.0,44
2018-06-29,Barcelona,27.5,1013,94,5,0.0,0.0,0.0,48
2018-06-29,Bilbao,28.55000000000001,1014,100,5,0.3,0.0,0.0,88
2018-06-29,Madrid,30.600000000000023,1012,88,5,0.3,0.0,0.0,40
2018-06-29,Seville,29.0,1011,88,6,0.0,0.0,0.0,75
2018-06-29,Valencia,28.0,1011,83,6,0.0,0.0,0.0,40
2018-06-30,Barcelona,28.5,1012,93,6,0.0,0.0,0.0,0
2018-06-30,Bilbao,27.340000000000032,1010,100,5,0.3,0.0,0.0,75
2018-06-30,Madrid,28.160000000000025,1011,88,5,0.9,0.0,0.0,40
2018-06-30,Seville,26.55000000000001,1010,88,7,0.0,0.0,0.0,75
2018-06-30,Valencia,29.0,1011,83,5,0.0,0.0,0.0,40
2018-07-01,Barcelona,28.0,1011,83,5,0.0,0.0,0.0,32
2018-07-01,Bilbao,25.600000000000023,1012,100,5,0.3,0.0,0.0,90
2018-07-01,Madrid,26.57000000000005,1014,72,6,0.0,0.0,0.0,75
2018-07-01,Seville,26.390000000000043,1014,93,7,0.0,0.012,0.0,75
2018-07-01,Valencia,30.0,1010,88,6,0.0,0.0,0.0,20
2018-07-02,Barcelona,28.650000000000034,1014,94,6,0.0,0.0,0.0,40
2018-07-02,Bilbao,27.5,1015,100,5,0.3,0.0,0.0,92
2018-07-02,Madrid,27.0,1018,72,5,0.0,0.0,0.0,40
2018-07-02,Seville,28.0,1018,88,5,0.0,0.0,0.0,75
2018-07-02,Valencia,36.0,1013,88,9,0.0,0.0,0.0,20
2018-07-03,Barcelona,31.0,1016,100,5,0.0,0.0,0.0,20
2018-07-03,Bilbao,26.200000000000045,1018,94,4,0.0,0.0,0.0,75
2018-07-03,Madrid,31.0,1019,77,5,0.0,0.0,0.0,20
2018-07-03,Seville,31.79000000000002,1017,88,6,0.0,0.0,0.0,0
2018-07-03,Valencia,31.0,1015,83,5,0.0,0.0,0.0,20
2018-07-04,Barcelona,29.0,1016,82,5,0.0,0.0,0.0,8
2018-07-04,Bilbao,24.110000000000014,1020,94,7,3.0,0.0,0.0,92
2018-07-04,Madrid,27.390000000000043,1018,67,7,0.0,0.0,0.0,20
2018-07-04,Seville,29.180000000000007,1019,88,6,0.0,0.0,0.0,20
2018-07-04,Valencia,31.04000000000002,1015,88,5,0.0,0.0,0.0,75
2018-07-05,Barcelona,29.0,1019,78,7,0.0,0.0,0.0,75
2018-07-05,Bilbao,21.54000000000002,1024,100,8,0.3,0.0,0.0,92
2018-07-05,Madrid,28.400000000000034,1022,67,5,0.0,0.0,0.0,40
2018-07-05,Seville,30.390000000000043,1021,82,6,0.0,0.0,0.0,0
2018-07-05,Valencia,30.0,1018,78,6,0.0,0.0,0.0,20
2018-07-06,Barcelona,27.5,1021,83,7,0.0,0.0,0.0,40
2018-07-06,Bilbao,24.0,1024,100,5,0.3,0.0,0.0,75
2018-07-06,Madrid,30.970000000000027,1022,68,4,0.0,0.0,0.0,20
2018-07-06,Seville,35.0,1019,82,7,0.0,0.0,0.0,0
2018-07-06,Valencia,30.0,1020,78,5,0.0,0.0,0.0,40
2018-07-07,Barcelona,29.0,1021,93,6,0.0,0.0,0.0,20
2018-07-07,Bilbao,26.0,1023,93,5,0.3,0.0,0.0,76
2018-07-07,Madrid,32.960000000000036,1021,59,3,0.0,0.0,0.0,20
2018-07-07,Seville,35.78000000000003,1017,72,5,0.0,0.0,0.0,12
2018-07-07,Valencia,30.0,1020,88,5,0.0,0.0,0.0,40
2018-07-08,Barcelona,31.0,1020,82,5,0.0,0.0,0.0,20
2018-07-08,Bilbao,27.600000000000023,1022,100,4,0.3,0.0,0.0,75
2018-07-08,Madrid,33.0,1021,60,6,0.9,0.0,0.0,40
2018-07-08,Seville,34.79000000000002,1017,77,5,0.0,0.0,0.0,0
2018-07-08,Valencia,32.0,1019,83,5,0.0,0.0,0.0,20
2018-07-09,Barcelona,32.0,1018,83,7,0.0,0.0,0.0,40
2018-07-09,Bilbao,27.460000000000036,1023,100,5,0.3,0.0,0.0,68
2018-07-09,Madrid,34.19,1021,60,6,0.0,0.0,0.0,0
2018-07-09,Seville,36.0,1018,73,5,0.0,0.0,0.0,0
2018-07-09,Valencia,33.0,1019,69,7,0.0,0.0,0.0,20
2018-07-10,Barcelona,31.0,1018,94,5,0.0,0.0,0.0,40
2018-07-10,Bilbao,27.460000000000036,1021,94,4,0.0,0.0,0.0,75
2018-07-10,Madrid,34.170000000000016,1020,60,5,0.0,0.0,0.0,0
2018-07-10,Seville,31.0,1018,78,7,0.0,0.0,0.0,75
2018-07-10,Valencia,31.0,1017,78,5,0.0,0.0,0.0,20
2018-07-11,Barcelona,29.0,1015,94,5,0.0,0.0,0.0,75
2018-07-11,Bilbao,25.910000000000025,1019,100,5,0.3,0.0,0.0,75
2018-07-11,Madrid,32.5,1017,68,7,0.0,0.0,0.0,20
2018-07-11,Seville,30.0,1017,88,8,0.0,0.0,0.0,90
2018-07-11,Valencia,30.0,1014,88,6,0.0,0.0,0.0,40
2018-07-12,Barcelona,29.560000000000002,1017,83,8,0.0,0.0,0.0,32
2018-07-12,Bilbao,24.0,1019,94,5,0.9,0.0,0.0,75
2018-07-12,Madrid,32.19,1017,60,4,0.0,0.0,0.0,40
2018-07-12,Seville,27.0,1016,88,7,0.0,0.0,0.0,90
2018-07-12,Valencia,31.0,1015,83,5,0.0,0.0,0.0,75
2018-07-13,Barcelona,30.0,1018,77,5,0.9,0.0,0.0,32
2018-07-13,Bilbao,27.5,1019,93,5,0.3,0.0,0.0,75
2018-07-13,Madrid,32.78000000000003,1018,64,5,0.0,0.0,0.0,40
2018-07-13,Seville,28.390000000000043,1017,88,4,0.0,0.0,0.0,90
2018-07-13,Valencia,29.0,1017,83,5,0.0,0.0,0.0,75
2018-07-14,Barcelona,31.5,1018,77,5,0.0,0.0,0.0,0
2018-07-14,Bilbao,29.090000000000032,1020,100,4,0.3,0.0,0.0,90
2018-07-14,Madrid,32.76000000000005,1019,59,5,0.0,0.0,0.0,0
2018-07-14,Seville,28.0,1019,93,7,0.0,0.0,0.0,75
2018-07-14,Valencia,32.384000000000015,1017,88,5,0.0,0.0,0.0,20
2018-07-15,Barcelona,30.5,1016,83,5,0.0,0.0,0.0,20
2018-07-15,Bilbao,26.5,1018,94,5,0.3,0.0,0.0,75
2018-07-15,Madrid,28.980000000000018,1019,67,7,0.0,0.0,0.0,0
2018-07-15,Seville,26.79000000000002,1020,82,9,0.0,0.0,0.0,75
2018-07-15,Valencia,36.0,1016,88,7,0.0,0.0,0.0,100
2018-07-16,Barcelona,29.0,1016,94,6,0.9,0.0,0.0,90
2018-07-16,Bilbao,21.910000000000025,1022,94,7,0.9,0.0,0.0,92
2018-07-16,Madrid,28.980000000000018,1021,67,6,0.0,0.0,0.0,40
2018-07-16,Seville,32.39000000000004,1020,93,4,0.0,0.0,0.0,20
2018-07-16,Valencia,36.0,1015,78,10,0.0,0.0,0.0,20
2018-07-17,Barcelona,30.0,1018,94,6,0.0,0.0,0.0,40
2018-07-17,Bilbao,26.5,1022,100,4,0.0,0.0,0.0,75
2018-07-17,Madrid,34.0,1020,68,4,0.0,0.0,0.0,0
2018-07-17,Seville,36.0,1016,82,7,0.0,0.0,0.0,0
2018-07-17,Valencia,30.0,1018,78,5,0.0,0.0,0.0,20
2018-07-18,Barcelona,29.0,1017,93,5,0.3,0.0,0.0,20
2018-07-18,Bilbao,27.99000000000001,1018,94,6,0.0,0.0,0.0,92
2018-07-18,Madrid,32.99000000000001,1017,59,6,0.0,0.0,0.0,0
2018-07-18,Seville,33.39000000000004,1016,77,5,0.0,0.0,0.0,0
2018-07-18,Valencia,32.0,1016,78,6,0.0,0.0,0.0,20
2018-07-19,Barcelona,30.0,1016,88,5,0.0,0.0,0.0,0
2018-07-19,Bilbao,26.49000000000001,1019,94,7,0.3,0.0,0.0,90
2018-07-19,Madrid,33.0,1018,55,6,0.0,0.0,0.0,0
2018-07-19,Seville,33.0,1016,88,6,0.0,0.0,0.0,0
2018-07-19,Valencia,32.0,1015,88,5,0.0,0.0,0.0,75
2018-07-20,Barcelona,29.879999999999995,1015,94,4,0.0,0.0,0.0,40
2018-07-20,Bilbao,21.0,1020,100,6,0.9,0.0,0.0,92
2018-07-20,Madrid,30.970000000000027,1016,49,8,0.0,0.0,0.0,40
